filename	min_trees	median_trees	max_trees	total_trees	PC_dist	patients	inferred_k	true_k	consensus_PC	selected_PC	clustering_recall	clustering_precision	clustering_Rand	selection_accuracy	sol_PC_dist	instance	method	M	m
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	2	20	284	0.0	100	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k4_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	2	20	284	0.0	100	5	4	0.2	0.0	0.9837879999999999	1.0	0.995556	1.0	0	s5_k4_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	2	20	284	0.0	100	6	4	0.333333	0.01	0.946205	1.0	0.985253	0.98	0	s5_k4_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	2	20	284	0.0	100	7	4	0.428571	0.015	0.858511	0.9839530000000001	0.957374	0.95	0	s5_k4_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	2	20	284	0.0	100	8	4	0.5	0.0275	0.77745	0.977757	0.934141	0.92	0	s5_k4_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	2	20	284	0.0	100	9	4	0.555556	0.035	0.719971	0.990872	0.921414	0.88	0	s5_k4_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	2	20	284	0.0	100	10	4	0.6	0.01	0.820192	1.0	0.950707	0.96	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	2	20	284	35.6	100	1	4	0.8125	0.22	1.0	0.27414099999999997	0.27414099999999997	0.56	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	2	20	284	16.2	100	2	4	0.5	0.135	0.9299930000000001	0.44280699999999995	0.66	0.71	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	2	20	284	6.2	100	3	4	0.25	0.055	0.9152540000000001	0.722513	0.8804040000000001	0.88	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	2	20	284	0.0	100	4	4	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	2	20	284	0.0	100	5	4	0.2	0.0	0.9837879999999999	1.0	0.995556	1.0	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	2	20	284	0.0	100	6	4	0.333333	0.01	0.946205	1.0	0.985253	0.98	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	2	20	284	0.0	100	7	4	0.428571	0.015	0.858511	0.9839530000000001	0.957374	0.95	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	2	20	284	0.0	100	8	4	0.5	0.0275	0.77745	0.977757	0.934141	0.92	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k4_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	2	20	284	0.0	100	9	4	0.555556	0.035	0.719971	0.990872	0.921414	0.88	0	s5_k4_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	2	14	263	0.0	100	10	5	0.5	0.0325	0.8767	1.0	0.972525	0.93	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	2	14	263	35.6	100	1	5	0.85	0.22	1.0	0.22282800000000003	0.22282800000000003	0.53	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	2	14	263	20.4	100	2	5	0.6	0.1925	0.961015	0.333438	0.563232	0.66	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	2	14	263	10.6	100	3	5	0.4	0.11	0.899365	0.538838	0.8060609999999999	0.81	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	2	14	263	4.4	100	4	5	0.2	0.0625	0.9573889999999999	0.7559060000000001	0.921616	0.91	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	2	14	263	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	2	14	263	0.0	100	6	5	0.166667	0.035	0.942883	1.0	0.987273	0.93	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	2	14	263	0.0	100	7	5	0.28571399999999997	0.02	0.828649	1.0	0.9618180000000001	0.92	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	2	14	263	0.0	100	8	5	0.375	0.005	0.955576	1.0	0.990101	0.99	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	2	14	263	0.0	100	9	5	0.44444399999999995	0.0575	0.890299	0.9899190000000001	0.973535	0.91	0	s5_k5_n100_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	2	14	263	0.0	100	10	5	0.5	0.0325	0.8767	1.0	0.972525	0.93	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	2	14	263	35.6	100	1	5	0.85	0.22	1.0	0.22282800000000003	0.22282800000000003	0.53	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	2	14	263	20.4	100	2	5	0.6	0.1925	0.961015	0.333438	0.563232	0.66	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	2	14	263	10.6	100	3	5	0.4	0.11	0.899365	0.538838	0.8060609999999999	0.81	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	2	14	263	6.0	100	4	5	0.2	0.055	0.9211239999999999	0.727273	0.9054549999999999	0.88	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	2	14	263	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	2	14	263	0.0	100	6	5	0.166667	0.035	0.942883	1.0	0.987273	0.93	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	2	14	263	0.0	100	7	5	0.28571399999999997	0.02	0.828649	1.0	0.9618180000000001	0.92	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	2	14	263	0.0	100	8	5	0.375	0.005	0.955576	1.0	0.990101	0.99	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	2	14	263	0.0	100	9	5	0.44444399999999995	0.0575	0.890299	0.9899190000000001	0.973535	0.91	0	s5_k5_n100_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	2	14	263	0.0	100	10	5	0.5	0.0325	0.8767	1.0	0.972525	0.93	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	2	14	263	35.6	100	1	5	0.85	0.22	1.0	0.22282800000000003	0.22282800000000003	0.53	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	2	14	263	20.4	100	2	5	0.6	0.1925	0.961015	0.333438	0.563232	0.66	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	2	14	263	10.6	100	3	5	0.4	0.11	0.899365	0.538838	0.8060609999999999	0.81	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	2	14	263	4.4	100	4	5	0.2	0.0625	0.9573889999999999	0.7559060000000001	0.921616	0.91	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	2	14	263	0.0	100	5	5	0.0	0.0	1.0	1.0	1.0	1.0	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	2	14	263	0.0	100	6	5	0.166667	0.035	0.942883	1.0	0.987273	0.93	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	2	14	263	0.0	100	7	5	0.28571399999999997	0.02	0.828649	1.0	0.9618180000000001	0.92	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	2	14	263	0.0	100	8	5	0.375	0.005	0.955576	1.0	0.990101	0.99	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s5_k5_n100_M5_m5_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	2	14	263	0.0	100	9	5	0.44444399999999995	0.0575	0.890299	0.9899190000000001	0.973535	0.91	0	s5_k5_n100_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	2	7	150	0.0	50	10	1	0.9	0.0	0.669388	1.0	0.669388	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	2	7	150	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	2	7	150	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	2	7	150	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	2	7	150	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	2	7	150	0.0	50	5	1	0.8	0.025	0.71102	1.0	0.71102	0.9	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	2	7	150	0.0	50	6	1	0.833333	0.0	0.808163	1.0	0.808163	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	2	7	150	0.0	50	7	1	0.857143	0.0	0.772245	1.0	0.772245	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	2	7	150	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	2	7	150	0.0	50	9	1	0.8888889999999999	0.0	0.702857	1.0	0.702857	1.0	0	s6_k1_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	2	7	150	0.0	50	10	1	0.9	0.0	0.669388	1.0	0.669388	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	2	7	150	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	2	7	150	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	2	7	150	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	2	7	150	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	2	7	150	0.0	50	5	1	0.8	0.025	0.71102	1.0	0.71102	0.9	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	2	7	150	0.0	50	6	1	0.833333	0.0	0.808163	1.0	0.808163	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	2	7	150	0.0	50	7	1	0.857143	0.0	0.772245	1.0	0.772245	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	2	7	150	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	2	7	150	0.0	50	9	1	0.8888889999999999	0.0	0.702857	1.0	0.702857	1.0	0	s6_k1_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	2	7	150	0.0	50	10	1	0.9	0.0	0.669388	1.0	0.669388	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	2	7	150	0.0	50	1	1	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	2	7	150	0.0	50	2	1	0.5	0.0	0.96	1.0	0.96	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	2	7	150	0.0	50	3	1	0.666667	0.0	0.920816	1.0	0.920816	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	2	7	150	0.0	50	4	1	0.75	0.0	0.8824489999999999	1.0	0.8824489999999999	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	2	7	150	0.0	50	5	1	0.8	0.025	0.71102	1.0	0.71102	0.9	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	2	7	150	0.0	50	6	1	0.833333	0.0	0.808163	1.0	0.808163	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	2	7	150	0.0	50	7	1	0.857143	0.0	0.772245	1.0	0.772245	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	2	7	150	0.0	50	8	1	0.875	0.0	0.737143	1.0	0.737143	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k1_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	2	7	150	0.0	50	9	1	0.8888889999999999	0.0	0.702857	1.0	0.702857	1.0	0	s6_k1_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	2	18	160	0.0	50	10	2	0.8	0.0	0.681818	1.0	0.84	1.0	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k1.solution.txt	1	2	18	160	7.6	50	1	2	0.5	0.195	1.0	0.502857	0.502857	0.62	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k2.solution.txt	1	2	18	160	0.0	50	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k3.solution.txt	1	2	18	160	0.0	50	3	2	0.333333	0.0	0.967532	1.0	0.9836729999999999	1.0	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k4.solution.txt	1	2	18	160	0.0	50	4	2	0.5	0.015	0.832792	1.0	0.915918	0.94	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k5.solution.txt	1	2	18	160	0.0	50	5	2	0.6	0.04	0.6639609999999999	0.964623	0.8187760000000001	0.84	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k6.solution.txt	1	2	18	160	0.0	50	6	2	0.666667	0.0	0.8279219999999999	1.0	0.9134690000000001	1.0	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k7.solution.txt	1	2	18	160	0.0	50	7	2	0.714286	0.04	0.577922	0.959569	0.77551	0.84	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k8.solution.txt	1	2	18	160	0.0	50	8	2	0.75	0.0	0.8295450000000001	1.0	0.914286	1.0	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k9.solution.txt	1	2	18	160	0.0	50	9	2	0.777778	0.0	0.715909	1.0	0.857143	1.0	0	s6_k2_n50_M5_m5	RECAP-r100	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k10.solution.txt	1	2	18	160	0.0	50	10	2	0.8	0.0	0.681818	1.0	0.84	1.0	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k1.solution.txt	1	2	18	160	7.6	50	1	2	0.5	0.195	1.0	0.502857	0.502857	0.62	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k2.solution.txt	1	2	18	160	0.0	50	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k3.solution.txt	1	2	18	160	0.0	50	3	2	0.333333	0.0	0.967532	1.0	0.9836729999999999	1.0	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k4.solution.txt	1	2	18	160	0.0	50	4	2	0.5	0.015	0.832792	1.0	0.915918	0.94	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k5.solution.txt	1	2	18	160	0.0	50	5	2	0.6	0.04	0.6639609999999999	0.964623	0.8187760000000001	0.84	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k6.solution.txt	1	2	18	160	0.0	50	6	2	0.666667	0.0	0.8279219999999999	1.0	0.9134690000000001	1.0	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k7.solution.txt	1	2	18	160	0.0	50	7	2	0.714286	0.04	0.577922	0.959569	0.77551	0.84	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k8.solution.txt	1	2	18	160	0.0	50	8	2	0.75	0.0	0.8295450000000001	1.0	0.914286	1.0	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r10_k9.solution.txt	1	2	18	160	0.0	50	9	2	0.777778	0.0	0.715909	1.0	0.857143	1.0	0	s6_k2_n50_M5_m5	RECAP-r10	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k10.solution.txt	1	2	18	160	0.0	50	10	2	0.8	0.0	0.681818	1.0	0.84	1.0	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k1.solution.txt	1	2	18	160	7.6	50	1	2	0.5	0.195	1.0	0.502857	0.502857	0.62	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k2.solution.txt	1	2	18	160	0.0	50	2	2	0.0	0.0	1.0	1.0	1.0	1.0	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k3.solution.txt	1	2	18	160	0.0	50	3	2	0.333333	0.0	0.967532	1.0	0.9836729999999999	1.0	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k4.solution.txt	1	2	18	160	0.0	50	4	2	0.5	0.015	0.832792	1.0	0.915918	0.94	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k5.solution.txt	1	2	18	160	0.0	50	5	2	0.6	0.04	0.6639609999999999	0.964623	0.8187760000000001	0.84	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k6.solution.txt	1	2	18	160	0.0	50	6	2	0.666667	0.0	0.8279219999999999	1.0	0.9134690000000001	1.0	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k7.solution.txt	1	2	18	160	0.0	50	7	2	0.714286	0.04	0.577922	0.959569	0.77551	0.84	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k8.solution.txt	1	2	18	160	0.0	50	8	2	0.75	0.0	0.8295450000000001	1.0	0.914286	1.0	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k2_n50_M5_m5_simulations.txt_mcctCA_PC_r50_k9.solution.txt	1	2	18	160	0.0	50	9	2	0.777778	0.0	0.715909	1.0	0.857143	1.0	0	s6_k2_n50_M5_m5	RECAP-r50	5	5
RECAP/M5_m5/s6_k3_n50_M5_m5_simulations.txt_mcctCA_PC_r100_k10.solution.txt	1	2	27	175	0.0	50	10	3	0.7	0.005	0.7261310000000001	1.0	0.91102	0.98	0	s6_k3_n50_M5_m5	RECAP-r100	5	5
